How do you comfort someone who is grieving?,"Often, comfort for them comes from simply being in your company. If you can't think of something to say, just offer eye contact, a squeeze of the hand, or a reassuring hug. Offer your support. Ask what you can do for the grieving person.",Grief
How do you comfort someone who lost a loved one over text?,"1. Just wanted to let you know I'm thinking of you, praying for you, and grieving with you.",Grief
How do I cheer up from a very sad event?,"Go for a walk. When you feel yourself in a panic, take a break and go for a walk outside",Grief
What work habits qualities make a person successful at work?,Be Prepared to Not Know Everything. Accept criticism.,Happiness
How can I make my job more fun?,Have a little chit-chat with co-workers. There's nothing wrong with a little water cooler talk.,Happiness
What makes employees happy?,"Happy employees are also satisfied and feel a sense of accomplishment in their work. They like themselves and what they do, and they find satisfaction from their work – a sense that what they do is important and meaningful. Such feelings reduce stress, which is a major factor of productivity.",Happiness
What makes employees unhappy?,"One of the primary reasons for job dissatisfaction results from companies underpaying workers. ... The stress of paying bills with limited income causes many workers to feel dissatisfied with their jobs. Sometimes, employees just feel that they're underpaid when they may be paid fairly.",Happiness
Why employees hate their jobs?,"Feeling insecure is a big reason many people are unhappy at work. Today's 'economic squeeze', and the struggle for a better 'bottom line' using less resources, can lead to many employees losing their loyalty.",Happiness
Is it bad to enjoy your own company?,"If you enjoy your own company, you're happy to talk to yourself, even if it's just an internal monologue, rather than out loud. If you enjoy your own company, you have a strong sense of who you really are. If you enjoy your own company, you're happy to spend time alone at home.",Happiness
How do I start enjoying being alone?,Try to take a step back from social media and appreciate your own presence.,Happiness
Is it OK to want to be alone forever?,"It isn't wrong, just a preference. It's ok to want to be alone forever if it's ok with you. However, the overwhelming majority of people want to be with someone because we are human and desire connection.",Happiness
Why do I like to be alone so much?,"Introverts may enjoy spending time alone in part because of acetylcholine; according to Laney, this chemical may produce a happy feeling for introverts when they're quietly reflecting, concentrating, or turned inward.",Curiosity
Why do I like being single?,"People who prefer being single have more time to commit to their personal pursuits and the independence to explore interests that they might not have time for in a relationship. Since being alone can be physically and mentally healthy, people often choose to end relationships or avoid them entirely.",Curiosity
Are single people happier?,"Typically, single people are happy. I've been scrutinizing the relevant studies for decades, and in every one, the average happiness of single people is always squarely on the happy end of the scale. What's more, when people marry, they usually do not become any happier than they were when they were single.",Happiness
How can I stay happy and positive in life?,"Challenging situations and obstacles are a part of life. When you’re faced with one, focus on the good things no matter how small or seemingly insignificant they seem. If you look for it, you can always find the proverbial silver lining in every cloud — even if it’s not immediately obvious. For example, if someone cancels plans, focus on how it frees up time for you to catch up on a TV show or other activity you enjoy.",Happiness
How do you survive with no friends?,"Having fun solo is completely possible--just take time out of your day to pursue the activities you enjoy. Maybe you love writing, hiking, or painting. Doing something you love can boost your mood and help you get to know yourself a little better.",Curiosity
Is it OK to be single in your 40s and be happy about it?,"Being single in your 40s allows you to grow how you want, at the pace you want, by trying different things. You can change your focus, your desires, your path many times without worrying about who it affects.",Happiness
How can I attract positive energy?,Smile more and you will feel it immediately!,Happiness
How do I stop being irritated with people?,Figure out the source. The best way to reduce irritability is to figure out what's making you irritable—and then address it. ,Happiness
Why do I stress so much about school?,"Students with busy schedules can quickly become overwhelmed because they are left with no free time to relax. As your child progresses from elementary school to high school, the amount and difficulty level of schoolwork increases—and students without good time management skills can experience even more stress.",Curiosity
How can I calm my anxiety for school? I can't go on like this anymore..,Being out in nature can also calm an anxious brain. Sometimes just a change of scenery is what makes the difference. Breathing the cool air or making time to notice chirping birds can also calm an overactive worrier. ,Curiosity
Do Hugs help with anxiety? I have a friend which I am really worried about and I would be glad if I could help this way <3,"Fortunately yes. When you hug, touch, or sit close to someone you love, your body releases oxytocin, which scientists call the “cuddle hormone.” This hormone can help relax and lower anxiety, which in turn can effectively lower blood pressure.",Curiosity
Is it OK to not talk to your mother? I am worried about our relationship..,"This may be a good thing — your parents are willing to try to develop a healthy relationship!But not talking to a parent does not often last forever. You can use this to soothe yourself if you feel bad about it, but you should also keep it in mind if you initiate contact and end up regretting it.",Curiosity
Why not just avoid grief?,"We think we want to avoid the grief, but really it is the pain of the loss we want to avoid. Grief is the healing process that ultimately brings us comfort in our pain.",Grief
Do children experience grief?,"Yes, if children are old enough to love, they are old enough to grieve. Many times in our society children are the forgotten grievers. For instance, when a parent dies, whom do we expect to help the child with their grief? The surviving parent. That parent not only has their own grief to deal with but they are learning for the first time how to be a single parent. They, like their child, can use support in their grieving. Children don’t grieve the way we do. They don’t openly talk about how they are feeling. A death in their life usually causes them to feel even more different than usual. Kids feel different enough – a death causes them to feel even more different and isolated. Bereavement groups are extremely helpful for children since they are with other children who have experienced a loss also.",Curiosity
I have a friend in grief. How can I help?,"One of the mistakes we make is asking people in deep grief how we can help them. They are often too lost in their own sorrow to identify needs. It’s OK to ask; but just know you can step in and help. For instance, if it’s after the funeral at a reception and the trash needs to be taken out – don’t ask, just help. In the old days we would gather around the loved one and just do things for them. Bring over some food so that they don’t have to cook but can still eat well. You probably know their life – offer to pick up the kids, help them with their yard, offer to take them on errands.",Grief
What are the five stages of grief?,"The five stages, denial, anger, bargaining, depression and acceptance are a part of the framework that makes up our learning to live with the one we lost. They are tools to help us frame and identify what we may be feeling. But they are not stops on some linear timeline in grief. Not everyone goes through all of them or in a prescribed order.The stages have evolved since their introduction and they have been very misunderstood over the past three decades. They were never meant to help tuck messy emotions into neat packages. They are responses to loss that many people have, but there is not a typical response to loss as there is no typical loss. Our grief is as individual as our lives.",Curiosity
How long does grief last? Will I ever get over the lost of a loved one?,"Grief is the healing process that helps us deal with the loss of a loved-one. Grief does not have a clear beginning or clear end to it. Rather, it is a reflection of feelings surrounding the loss. Grief will ebb and flow throughout our life after a loss. We don’t get over the loss of someone, but we learn to live with that loss. We also will eventually remember and honor our loved one without feeling pain. We will grieve as long as we need to.",Grief
A well-known person has died and I feel sad. Why do I feel this way?,"Many times when a well-known person dies, we collectively feel it as a society. You may have not known them personally; however, you may have grown up with them as your President or saw their face every week on TV, or just experienced them as always being part of your world. And when your world experiences a loss you experience a loss. Sometimes people are surprised at the sadness because of the intensity of the sadness they feel. It becomes multiplied when all those around you are feeling sad as well. Even if you didn’t know the person, honor that grief. Take time to watch their funeral on TV. Talk to friends and family about them. Light a candle in their honor. You may have not known them; but the loss can still feel personal to you.",Grief
What is the difference between grief and mourning?,"Mourning is the external part of loss. It is the actions we take, the rituals and the customs. Grief is the internal part of loss, how we feel. The internal work of grief is a process, a journey.",Curiosity
Is the death of a loved one the only experience which causes true grief?,"No. Many experiences can cause grief. Some of life's losses include: moving, divorce, the loss of a home, the loss of traditions, the loss of one's dreams, pets, jobs, health, routines, material belongings, relationships, opportunities, sentimental objects, self-image and of course, death.",Grief
"""I don't think I'll ever get over the death of my spouse. What do you suggest I do?""","The death of a loved one is not something to ""overcome."" I gently suggest that you look at the way you see this tragedy. Death is like an amputation, and you don't just grow a new limb. Learning how to live with this significant loss in a healthy way should become your focus instead of simply trying to move past your loss.",Grief
"I've never told anyone this, not even my therapist, but I feel suicidal. How can I live without my partner? I can't go on.","Many people feel this way for years after their loved one dies. You need to seek licensed professional help now and be completely honest about your feelings. Don't wait. Don't assume that your doctor knows you feel this way. You have to be open and tell them everything, including that you have thought about suicide.",Grief
It is has been years since my loved one's death. Why don't I feel better?,"Unlike a physical injury, there isn't an anticipated or typical rate of healing for grief. Healing often takes place in small increments. When you look at your life post-loss, are there times when you did feel a little better? Are there moments when you laugh? Are there times—however brief—when you are able to focus on something other than the loss? When you look back at these smaller moments over time, you will notice that you are making progress. Grief can be complex. There are often many layers to work through. Your most recent grief may be connected to a past loss and you may not realize that you are actually attempting to process more than one. It also helps to practice self- compassion with yourself. Being critical with yourself hurts more than you may realize.",Grief
"My counselor seemed to help in the beginning but now it feels like a waste of time. I still feel like I'm down, so should I quit therapy?","Your therapist may have helped you with some initial crisis management, so you noticed what you think of as ""results."" Now that the crisis is resolved, you are coping with the feelings associated with grief. These feeling will dissolve in a few therapy sessions. Be honest with your therapist and tell him or her that you don't feel like you are getting anything out of your sessions.",Grief
"My best friend, who was there for me before my beloved died, no longer talks to me or avoids me. Why can't my friend support me?","Death changes you, so you are no longer the person you were before your loss. Your friend may not be able to relate you now. This is unfortunate because it is another loss for you. You can have a heart-to-heart conversation and ask your friend if there is something that you did to create this distance. You can also tell your friend that you need his or her extra support. But remember that some people are not comfortable with the very topic of grief. They don't know what to say or are afraid of saying the wrong thing, so they avoid anything associated with loss—and your very presence is a reminder of loss.",Grief
I made mistakes that are linked to my grief. I wasn't in my right mind. How do I take corrective action?,"Everyone I meet who is dealing with loss says they made some type of mistake—something they said in a private conversation or an action they now regret. This might be with someone they love or in a professional environment. You need to own the mistake and ask if there is some way that you can repair the damage. How you handle yourself in this conversation will set the tone for the future. Accept responsibility; if someone chooses not to overlook your mistake or refuses to engage with you, simply detach yourself: You can't make them forgive you.",Grief
Do all people grieve alike?,"No, there is no prescribed way to grieve. Many cry and some do not. Many feel very sad and want to talk about it. Others want to deal with it more on their own. Most people report that their grief comes and goes unpredictably, almost like a roller coaster. But not everyone reports that. Some people feel worse early on, while others find that their most difficult times come months or sometimes even years afterwards.",Grief
Is it normal to feel like you're going crazy during grief?,"That's one of the most normal feelings of all. A time of grief is an unusual time, even a ""crazy"" time, in one's life. In a crazy period it can make perfect sense to act a little crazy oneself. Many people, perhaps the majority, wonder if this is happening to them at one time or another in their grieving process. The best thing to do is to remember that one is in good company with many others. ""The crazies"" will pass.",Grief
What helps with the grieving process?,"Above all else, what usually helps the most is being able to talk with at least one person about one's feelings -- all the ups and downs, the sadness and the fear, the memories and the hopes. Sometimes bereaved people want to talk with several different people about what is happening with them. Others find value in joining a grief support group. However one chooses, one needs to get one's feelings off one's chest. There are ways of doing that other than talking, of course. Writing can be quite valuable -- keeping a journal of one's thoughts and feelings, or writing letters to the Loved One who has died, or composing stories of one's memories, or creating poetry. Some people prefer to express their grief in other ways -- for example, through painting or sculpture, or by sewing or woodworking. Some find meaning in working on a project -- creating a memorial, or starting a project that will help others. One small thing that almost always helps is being able to spend time in nature, and to do so at least once a day. Looking at the created world around you and being in touch with the natural rhythms of life and death can be both healing and restorative.",Grief
"I’m not ready to give in to sex, but my boyfriend tells me that sexual intercourse would make the affection we have for each other grow stronger. Is this true?","Having sexual intercourse alone does not make a good relationship. You can love someone without going to bed with him. You don’t prove your love with sex. Sexual intercourse can be wonderful in a loving relationship. But if one person doesn’t want it, it is not an act of love to force that person to have it. If you do not want to have sexual relationship with your boyfriend, don’t. He must respect your decision. If he can’t, then he doesn’t love you like he claims. Speak to your boyfriend again about your feelings. If he would not listen, you may need to reconsider your staying in that relationship.",Love
How do you know if it’s really love that you feel for a person?,"This is a difficult question because there aren’t clear cut definitions of what love is. Many young people often “fall in love” once they begin dating. However it is important to recognize the differences between infatuation and true love. Infatuation is an intense, exciting kind of feeling. People sometimes mistake infatuation for love, but infatuation usually doesn’t last very long, while true love does.",Love
What counts as a relationship?,"There are lots of different types of relationship, from casual sex to marriage. People from some backgrounds often get married to someone they’ve only met a few times, and then begin the process of getting to know them and loving them through time. In other contexts, people try relationships out with different people, and it can take a while for them to find out what they want and what works. All relationships are different, but they usually all have one thing in common – when you’re in a relationship with someone it usually means that you both like each other (and fancy each other!) more than anyone else. It’s also completely fine not to be in a relationship until you are ready.",
Is it all right to kiss on your first date? Is it wrong to get into necking and petting? Where should you draw the line?,"Opinion on this issue varies, so you alone will decide what you will do. Some people think it’s OK to kiss on a first date, while others don’t. Some think necking is OK; others say you might get carried away and go all the way. Yet still, other think it’s sinful and morally wrong. Your decision on this issue will influenced by your parents’ values, your friends’ opinion, religious beliefs, moral beliefs, and your emotions.",Love
How Do You Know Your Relationship Is Over?,"While it might be safe to assume that if a person goes MIA it's over, in a world with ghosting, benching, breadcrumbing, and the like, who the hell really knows? But a good way to figure out if your relationship is over is if your partner stopped putting in effort. Relationships take work, and if one person stops, they probably want to bail.",Love
How to get out of a toxic relationship?,"Once you've identified that you're in a toxic relationship, that's one step in the right direction. Next up is realizing that that you deserve more.

""Someone might realize they are finally ready to move on from a [toxic relationship], when they have done some work on themselves, and have a better sense of self-esteem. They know what they want and what they deserve ... When they start to think of things in these terms, they know it is likely time to start to move on,"" Nicole Martinez, Psy.D., LCPC, tells Bustle.",Love
How to get over a relationship?,"One word: productively. And, of course, realizing you have better things to do with your time. Not to mention, life is too short to hem and haw over the past. I realize this is easier said than done.

""Consider how much energy you are wasting on thinking about your ex,"" Amy Levine MA, CSE sex coach and founder of Ignite Your Pleasure, tells Bustle. ""Realize that redirecting that energy can change the course of your life and take action.""",Love
What is an open relationship?,"
While that can be simply answered with, ""a relationship that allows the partners to see other people,"" each open relationship is different, in regards to its rules and parameters. Whether you agree to having sex with other people or having relationships with other people, communication is also essential when it comes to non-monogamy. And, of course, an open relationship isn't for everyone.",Love
How to save my relationship?,"Coming in at the halfway mark of the top 10 most Googled relationship-related questions is ""how to save your relationship."" Although some relationships may not be worth saving, for those relationships that can (and should) be worked on, therapy and lots of communication can help you get there. Or, if necessary, taking a break from your relationship could do the trick, too. It's all about what you and your partner decide is the best route to take.",Love
How to build trust in a relationship?,"Since trust, along with communication, is the cornerstone to any healthy relationship, it's nice to see that people are Googling how to make this happen. For the most part, building trust in a relationship differs depending on each partner's past and what trust means to them. People trust differently depending on the experiences they've had.",Love
Is it okay that my partner needs space?,"As long as they talk about it first — and don’t just ignore you or leave you hanging — it’s more than OK to go with your partner’s request to spend time apart, relax separately, not text for a few hours, etc. “Providing your partner with space shows them that you respect their boundaries and allows them to feel safe in the relationship,” Amladi says.

If your partner is someone who always tends to turn inward instead of reaching out for support, then it’ll be even more necessary to have this conversation. “If it bothers you, say so,” Amladi says. “But also let your partner explain how they feel, so you both can come to an understanding as to what they need space for, is so important.”

And remember, giving each other space is actually healthy, whether it’s due to stress or not. “Your partner needs to take care of themselves, just as you need to take care of yourself,” Prescott says. “Sometimes this is done as a pair, other times it has to be done [alone]. Remember that you are allowed to ask for space when you need it, too.”",Love
How do you measure happiness? And how do we know if we're happy enough?,"Although we can't measure happiness with great precision, we can measure it well enough to do scientific studies that teach us a lot. The common claim that you can't measure a feeling is just plain wrong. You do it every time you ask your partner ""How do you like it when I do this?"" Scientists have slightly more sophisticated techniques, of course, but the essence of the enterprise is the same. People generally know how happy they are at the moment they are asked, and if you ask them, they will usually tell you. If you can quantify their answers (and we can), you can investigate happiness scientifically (and we do).

How do we know if we're happy enough? When you aren't asking that question.",Happiness
. What is the connection between love and happiness? Our jobs and happiness? Physical exercise and happiness?,"All good. Check, check, check. But of the three, love matters most. The number and quality of human relationships is one the best predictors of a person's happiness. I sometimes ask people whether they'd rather lose their best friend or go blind, and most chose to lose their best friend. Research suggests this is probably the wrong answer. Blind people are just as happy as sighted people, but people without friends are miserable.",Happiness
How can I get more motivated?,"Just start with something small, and you will gradually get more motivated.",Curiosity
I am not sure if I am motivated to do things.,"Don't worry, you will find your motivation soon",Happiness
Feeling a little bit negative today.,"Don't worry, you will get over it. ",Happiness
How can I get rid of negative feelings?,"You need to stop justifying getting angry and upset over everything. Stop thinking that you’re entitled to be so negative, because you’re not. The only person responsible for this is you.",Happiness
How do you stay positive when you feel negative?,"Challenging situations and obstacles are a part of life. When you’re faced with one, focus on the good things no matter how small or seemingly insignificant they seem.",Happiness
How can I hide my negative emotions?,Taking a deep breath will allow you to recollect your composure and act calm and collected.,Happiness
How can I be heartless and emotionless?,"While being truly emotionless isn't possible for most healthy people, you can sometimes benefit by appearing to be heartless in certain situations. If you detach yourself emotionally, avoid being too friendly, and put yourself first, people are less likely to take advantage of you or hurt you for their own gain.",Curiosity
What happens if you hold in your emotions?,"Suppressing your emotions, whether it's anger, sadness, grief or frustration, can lead to physical stress on your body.",Curiosity
Why do guys hide their feelings when they like a girl?,They don't want to lose power and appear too vulnerable in front of someone they like because they are taught to exhibit their masculine traits only.,Curiosity
Is it healthy to never cry?,"If you can't cry at all, you might have a hard time working through your own emotions, and you could also find it tough to connect with others. In the end, crying is normal, so don't worry about trying to hold those tears back — they're completely natural.",Curiosity
I am really in doubt...How do you tell a man is fighting his feelings for you?,"One indicator is if the man in question is charming and confident around everyone else apart from you, it’s because there’s something else going on.",Love
Can you actually feel when someone likes you?,"Silva explains that when you're crushing on someone, your brain releases feel-good chemicals like adrenaline, dopamine, and serotonin. These reactions make your heart race when your crush texts you or when you run into them IRL.",Love
Can you tell if someone has a crush on you?,"And here's some other crush signs to look for in their behavior: They may bring you food, small gifts, or souvenirs from their weekend trip. They may try to be somewhere around, without even talking to you. They might appear nervous, clumsy, and even a little bit awkward around you.",Love
I have a stroooong crush on a boy from my class. What shoud I do?,"Having a crush on someone is both exciting and terrifying at the same time. If you've got it bad for someone, first let yourself feel all the feelings. Then, if you don't want them to know you have a crush, try to act normal around them. Otherwise, turn your flirt on and make the first move.",Love
What does it mean when your crush always looks at you?,"When your crush stares at you, it means he is noticing you. If you feel for him, you should look at him and smile. Your crush will be that much closer. Don't be shy when he stares at you; let him know you're noticing his appreciation by smiling at him.",Love
I am confused - my crush keeps teasing me.What does it mean?,"It could also mean he's just seeing you as a friend, or it could mean he simply just wanted to tease you at that moment. He might likes you. It could also mean he's just seeing you as a friend, or it could mean he simply just wanted to tease you at that moment.",Love
What does it mean when a guy stares at you from a distance? Do you think he likes me?,"When a guy stares at you, it means something about you is tingling in their mind, something about you is taking their attention, whether positive or negative. It could mean: He thinks your cute or beautiful! He thinks something you did earlier was weird, or cool, or impressive!",Love
My firend is moving away. How do I stop being sad when she moves?,"First of all, you need to be supportive. Listen if your friend needs to talk. She may feel stressed, sad, or otherwise upset about the coming move.",Grief
How can I comfort my friend who is moving away? I feel really sad and I do not know what to say to her…,"Show How Much You Care. Tell your friend how excited you are for the great new opportunity they're going to have, how happy you are for them. ",Grief
I am really sad because my friend is moving away. How can I cheer up? ,That is completely natural to feel. Surround yourself with family and other close friends.,Grief
I am feeling down because one of my childhood best friends is moving away. How can I say goodbye to her?,"Saying goodbye is sad, but it's something you'll both get through. Your friend will have a lot of adjustments to make, and as her BFF it's your job to cheer her up.",Grief
What are the red flags in a relationship? I don't think mine is going well..,"One major red flag in relationships is when everyday life, events, conversations, and basic interactions are frequently about that person — where there's constant manipulation and abuse of power over you. ""For instance, you could confront the person you're dating about something they did or said that hurt you",Love
What personality disorder is a control freak?,"In terms of personality-type theory, control freaks are very much the Type A personality, driven by the need to dominate and control. An obsessive need to control others is also associated with antisocial personality disorder.",Curiosity
"I used to be organized and focused, but now I have this difficulty prioritizing what needs to be done like my mind is jumping from one task to the next. How can I change this?",A walk outside will refresh you so you can get on with the jobs. Lots of breaks and good food that doesn't give you sugar highs and crashes.,Curiosity
How do I calm my nerves before an interview? I have this stupid fear..,One thing you can do is to go for a Walk. Fresh air does everyone a load of good.,Fear
Is it OK to tell interviewer you are nervous? I have this big job interview tomorrow and I am super stressed.,"Hey, come on! We are all people, the interviewer will already know you are nervous anyway :) I am sure you are gonna nail it!",Fear
Is a 15 minute interview a bad sign or am I overstressing again?,"Calm down, take things one thing at a time and go with the flow!",Fear
Why am I so afraid of this job interview? I can't help myself..,"Fear of interviewing is perfectly normal. You're putting yourself in a position to be evaluated by who-know-what means, by people who will do who-knows-what with that evaluation. And it's for a job, which is time and money and a career. It's great that you're confident in your social skills.",Fear
I caught my boyfriend cheating… I really don't know what do to with myself..,You can get over this! Stay calm and call a trusted friend to give you support.,Love
What should I say to my cheating boyfriend? Please help me.,"Tell him you need to talk to him about how you feel and that you just want him to listen and understand where you're at now. You don't want a discussion or an argument, you just want to be respected enough for him to come to terms with the fact that he's hurt you. It's healthy to let your feelings out.",Love
I am not sure If I love my boyfriend anymore.. How can I know if I have unfallen from love?,"If you find yourself totally disinterested in what your partner thinks, feels, says or does, it's likely that loving feeling is gone. People who “only do the bare minimum” may be falling out of love. They may oblige with date night, but they feel restless and bored. Consider if you are one of them :)",Love
"I love my boyfriend, but I really need to break up with him. How do I that?","Even if you feel sure of your decision, breaking up means having an awkward or difficult conversation. The person you're breaking up with might feel hurt, disappointed, sad, rejected, or heartbroken. When you're the one ending the relationship, you probably want to do it in a way that is respectful and sensitive. You don't want the other person to be hurt — and you don't want to be upset either.",Love
My girlfriend and I keep fighting all the time. Is this kinda good for the relationship?,"But instead of viewing arguing as a bad thing, experts agree relationship conflict can actually be healthy—an opportunity to learn more about your partner and how you can work together as a team",Love
I want to bond more with my family. What do you think will keep us happy and together as a family?,"Try to organise some time together as a family a few times a week – perhaps three meals a week you could sit down to eat as a family. This will give you all a chance to connect and talk about the important issues, as well as the more fun topics. Ask your children to help you with the chores or to run errands.",Happiness
I think my family hates me. What should I do?,"Try to enforce healthy boundaries with your family members and let them know if you feel hurt by their actions in a calm, and well thought out way. Remove yourself immediately from situations that make you feel uncomfortable or unsafe. Opt to cut ties with those who you feel are unhealthy.",Grief
How do I reconnect with my estranged parent?,"Preparing emotionally for a reunion is a critical first step. The child, even if they are now an adult, needs to carefully think through the implications of a reunion and needs to plan carefully for the initial contact and the first meeting. Once the decision has been made to reconnect, choose carefully how to make the initial contact: visiting them, calling them etc.",Happiness
Why is my grown daughter so mean to me? I feel helpless..,Your grown daughter could be mean to you because of the way she's been raised her whole life. Her rudeness towards you could have become a part of her personality which will take some time to fully take out of her.,Grief
Why am I not attached to my family?,It could be that there's something in your family that is a serious problem. They're emotionally neglectful or don't have a connection with you. They're emotionally or physically abusive. They're distant or aren't there enough.,Curiosity
What is quality time with family? I want to do it right…,"Don't feel guilty about the amount of ""quality time"" you spend with your family. Each person feels this differently. ",Curiosity
Do mothers have a favorite child? I feel like my brother is my mum's favorite.,"Most parents swear they don't have a favorite kiddo. But children often beg to differ with their siblings, suspecting that the other is truly the most loved. ... Parents do have a preference, but it's normally not who children think it is — and whoever their ""favorite"" is could have an impact on their health",Curiosity
I feel like my brother is toxic. Can you say that for a sibling?,"Just as we don't get along with every person on this planet, we're not guaranteed to get along with our siblings either. Toxic sibling relationships do exist and take a serious toll on our lives. If left unaddressed, they erode our self-esteem, our physical and mental health, and even our other relationships.",Curiosity
Why is my older sister so bossy? It makes me feel stupid.,"Seriously, sometimes older siblings are bossy because they are older and they feel that they need to tell you how to do things. Try to get along with your sister and when you are older with your own children, you may be best friends with your bossy older sister.",Curiosity
Why do siblings hurt each other? I am sick of it.,"At first, sibling conflict is often about fighting over resources (like toys, space, money, etc.). When parents intervene there is the danger of it becoming about the parent's love. Fighting over a parent's love will generally lead to much more aggressive sibling behavior. But, in the end, do not get this too personal, they are your siblings and they love you as much as you love them!",Grief
Can fear take over your life?,"Fear and anxiety can last for a short time and then pass, but they can also last much longer and you can get stuck with them. In some cases they can take over your life, affecting your ability to eat, sleep, concentrate, travel, enjoy life, or even leave the house or go to work or school.",Fear
Why am I afraid of succeeding?,"One of the most common reasons we allow our fear of success to hold us back is our overwhelming fear of change. As humans, we love the routine, and we tend to fear anything unknown or potentially uncontrollable. The problem with that, however, is that change is the only constant in this life.",Fear
What is the root cause of fear of failure? I have a huge one.,"Many psychologists have recognized that the underlying cause of fear of failure is actually fear of the resulting shame or embarrassment. The actual incident, such as flunking a college course, is not the real problem, it is the accompanying emotion of unworthiness that it provokes.",Fear
Can failure be a weakness?,"You're supposed to fail sometimes. It's a required part of the human existence.” Failure is not a sign of weakness as many of us believe. Courage does not come with success, but rather with the ability to take a chance, fail and then pick yourself back up to start all over again",Fear
Why shouldnt I fear failure?,"Don't fear failure because failure teaches you how to not take things for granted. ... When we fail in life, we realize that we have something that we don't have yet. We don't take what we don't have for granted because we know what it means to be without that thing.",Fear
What is the main cause of failure? I feel like I have been having a lot of those these days…,"Poor self-esteem is a lack of self-respect and self-worth. People with low self-confidence are constantly trying to find themselves rather than creating the person they want to be. Don't label yourself. You might have failed, but you're not a failure until you stop trying.",Curiosity
I have been procastrinating a lot. Is that a weakness?,"Accomplishing certain tasks may be difficult, especially if you keep putting off your start date. Procrastination is a common human weakness; you need to know how to beat it to avoid handing in a project way past deadline. Here are is a tip to help: Firstly, try understanding why you are procrastinating.",Curiosity
What does fearful behavior look like?,"The body language of a shy, anxious, or afraid dog is sometimes obvious—and other times it isn't. Here are some examples of behavior that could be signs of fear: Panting, licking lips, whining, drooling. Shaking, cowering, tucking tail, ears back or flat.",Fear
Why do we need to fail?,"Failure makes you stronger. Resilience is hard to find in the modern world, but those who take risks and don't always succeed have a lot of it. You are going to experience failure all of your life, and in many cases, it will be more detrimental to you than the one you're currently going through.",Curiosity
How can I make my fearful dog confident?,"Dogs learn from positive association. The best way to help a shy or fearful dog gain confidence is to expose them to what frightens them at a low intensity. Pair this exposure with something positive, like a tasty treat.",Curiosity
Why do we need to fail to succeed?,"Failing in life helps to build resilience. The more we fail, the more resilient we become. In order to achieve great success, we must know resilience. Because, if we think that we're going to succeed on the first try, or even the first few tries, then we're sure to set ourselves up for a far more painful failure.",Curiosity
Why is my dog so shy around me?,"Over time, a timid, back-of-the-pack dog can be turned into a skittish, terrified animal because of humans unintentionally rewarding him when he's in a negative energy state. Dogs don't need love when they're fearful; they need leadership. Dogs exhibit what's called allelomimetic behavior.",Curiosity
Why do I get anxious over little things?,"If you suffer from panic attacks, you may have a panic disorder. This condition, which is often marked by extreme anxiety, may cause you to feel panicked about small things, and these feelings may escalate during times of stress.",Curiosity
Why do I overthink?,"Rumination makes you more susceptible to depression and anxiety. Many people overthink because they are scared of the future, and what could potentially go wrong. ... When ruminating become as natural as breathing, you need to quickly deal with it and find a solution to it.",Curiosity
Is it bad to overthink?,"Overthinking can change the way you work with others and the way you do things. It can significantly affect your personal life, social life and work-life too. Most importantly, overthinking may also cause emotional distress.",Curiosity
Why do I feel like I always say the wrong thing?,People with social anxiety disorder feel very nervous and uncomfortable in social situations like meeting new people. ... Some people feel very anxious in both situations. People with social anxiety disorder often feel like they will say or do the wrong thing.,Curiosity
When things go wrong What can you always count on?,"Riddle: When things go wrong, what can you always count on? Solution: Your fingers.",Curiosity
What does me vs the world mean?,"A me vs. the world mentality is exactly what it sounds like – having a bias against others because you feel threatened by them competing with you for superiority, material prosperity, and recognition",Curiosity
Why do I think about death so much?,"You're experiencing obsessive or intrusive thoughts. Obsessive thoughts of death can come from anxiety as well as depression. They might include worrying that you or someone you love will die. These intrusive thoughts can start out as harmless passing thoughts, but we become fixated on them because they scare us.",Fear
Why am I so short tempered all the time?,"A short temper can also be a sign of an underlying condition like depression or intermittent explosive disorder (IED), which is characterized by impulsive and aggressive behavior. If your anger has become overwhelming or is causing you to hurt yourself or those around you, it's time to find professional help.",Curiosity
Why am I so scared of dying?,"Whilst death anxiety itself isn't a disorder, existential fears lie at the core of many anxiety and depressive disorders. This means that it is often linked to these kinds of mental health issues – Generalised Anxiety Disorder (GAD) in particular, which is characterised by frequent and uncontrollable worrying.",Fear
Is it OK to correct someone's grammar? I feel like people hate me that I do that.4,"There are a select number of situations in which someone is allowed to correct someone else's grammar: if you are a teacher; if you are paid to correct grammar or proofread work; or if you are a parent. Then it's acceptable to say: “Actually, it's you're, not your.” In some cases, the question is blurrier.",Curiosity
How do you say sorry to someone you hurt?,"I realize I hurt your feelings, and I'm sorry,” acknowledges that you know what it was you said that hurt the other person, and you take responsibility for it. Don't make assumptions and don't try to shift the blame. Make it clear that you regret your actions and that you are sincerely sorry.",Grief
Why do I get frustrated so easily? It is starting to scare me.,"Regardless of the term you use, when you're irritable, you're likely to become frustrated or upset easily. You might experience it in response to stressful situations. It may also be a symptom of a mental or physical health condition. So, it is never off limits to ask for help.",Fear
Is there something like a phobia or fear of being alone?,"Autophobia, or monophobia, is the fear of being alone or lonely. Being alone, even in a usually comforting place like home, can result in severe anxiety for people with this condition. People with autophobia feel they need another person or other people around in order to feel safe. Do not hesitate to ask for help when you need it. ",Fear
